bsf r12, qword ptr [r13 + r14*2]	4f0fbc647500	
bsr rax, rax	480fbdc0	
bsr rax, r12	490fbdc4	
bsr rax, qword ptr [rax]	480fbd00	
bsr rax, qword ptr [r13 + r14*2]	4b0fbd447500	
bsr r12, rax	4c0fbde0	
bsr r12, r12	4d0fbde4	
bsr r12, qword ptr [rax]	4c0fbd20	
bsr r12, qword ptr [r13 + r14*2]	4f0fbd647500	
popcnt rax, rax	f3480fb8c0	
popcnt rax, r12	f3490fb8c4	
popcnt rax, qword ptr [rax]	f3480fb800	
popcnt rax, qword ptr [r13 + r14*2]	f34b0fb8447500	
popcnt r12, rax	f34c0fb8e0	
popcnt r12, r12	f34d0fb8e4	
popcnt r12, qword ptr [rax]	f34c0fb820	
popcnt r12, qword ptr [r13 + r14*2]	f34f0fb8647500	
lzcnt rax, rax	f3480fbdc0	
lzcnt rax, r12	f3490fbdc4	
lzcnt rax, qword ptr [rax]	f3480fbd00	
lzcnt rax, qword ptr [r13 + r14*2]	f34b0fbd447500	
lzcnt r12, rax	f34c0fbde0	
lzcnt r12, r12	f34d0fbde4	
lzcnt r12, qword ptr [rax]	f34c0fbd20	
lzcnt r12, qword ptr [r13 + r14*2]	f34f0fbd647500	
tzcnt rax, rax	f3480fbcc0	
tzcnt rax, r12	f3490fbcc4	
tzcnt rax, qword ptr [rax]	f3480fbc00	
tzcnt rax, qword ptr [r13 + r14*2]	f34b0fbc447500	
tzcnt r12, rax	f34c0fbce0	
tzcnt r12, r12	f34d0fbce4	
tzcnt r12, qword ptr [rax]	f34c0fbc20	
tzcnt r12, qword ptr [r13 + r14*2]	f34f0fbc647500	
bswap rax	480fc8	
bswap r12	490fcc	
bswap eax	0fc8	
bswap r11d	410fcb	
movbe rax, [rax]	480f38f000	
movbe rax, [r13 + r14*2]	4b0f38f0447500	
movbe rax, [rip + sym0]	480f38f00500000000	5,4,rel32,sym0
movbe r12, [rax]	4c0f38f020	
movbe r12, [r13 + r14*2]	4f0f38f0647500	
movbe r12, [rip + sym0]	4c0f38f02500000000	5,4,rel32,sym0
movbe [rax], rax	480f38f100	
movbe [rax], r12	4c0f38f120	
movbe [r13 + r14*2], rax	4b0f38f1447500	
movbe [r13 + r14*2], r12	4f0f38f1647500	
movbe [rip + sym0], rax	480f38f10500000000	5,4,rel32,sym0
movbe [rip + sym0], r12	4c0f38f12500000000	5,4,rel32,sym0
setz al	0f94c0	
setz r9b	410f94c1	
setz byte ptr [rax]	0f9400	
setz byte ptr [r13 + r14*2]	430f94447500	
setne al	0f95c0	
setne r9b	410f95c1	
setne byte ptr [rax]	0f9500	
setne byte ptr [r13 + r14*2]	430f95447500	
setl al	0f9cc0	
setl r9b	410f9cc1	
setl byte ptr [rax]	0f9c00	
setl byte ptr [r13 + r14*2]	430f9c447500	
setg al	0f9fc0	
setg r9b	410f9fc1	
setg byte ptr [rax]	0f9f00	
setg byte ptr [r13 + r14*2]	430f9f447500	
seta al	0f97c0	
seta r9b	410f97c1	
seta byte ptr [rax]	0f9700	
seta byte ptr [r13 + r14*2]	430f97447500	
setb al	0f92c0	
setb r9b	410f92c1	
setb byte ptr [rax]	0f9200	
setb byte ptr [r13 + r14*2]	430f92447500	
sets al	0f98c0	
sets r9b	410f98c1	
sets byte ptr [rax]	0f9800	
sets byte ptr [r13 + r14*2]	430f98447500	
seto al	0f90c0	
seto r9b	410f90c1	
seto byte ptr [rax]	0f9000	
seto byte ptr [r13 + r14*2]	430f90447500	
cmove rax, rax	480f44c0	
cmove rax, r12	490f44c4	
cmove rax, qword ptr [rax]	480f4400	
cmove rax, qword ptr [r13 + r14*2]	4b0f44447500	
cmove r12, rax	4c0f44e0	
cmove r12, r12	4d0f44e4	
cmove r12, qword ptr [rax]	4c0f4420	
cmove r12, qword ptr [r13 + r14*2]	4f0f44647500	
cmovne rax, rax	480f45c0	
cmovne rax, r12	490f45c4	
cmovne rax, qword ptr [rax]	480f4500	
cmovne rax, qword ptr [r13 + r14*2]	4b0f45447500	
cmovne r12, rax	4c0f45e0	
cmovne r12, r12	4d0f45e4	
cmovne r12, qword ptr [rax]	4c0f4520	
cmovne r12, qword ptr [r13 + r14*2]	4f0f45647500	
cmovl rax, rax	480f4cc0	
cmovl rax, r12	490f4cc4	
cmovl rax, qword ptr [rax]	480f4c00	
cmovl rax, qword ptr [r13 + r14*2]	4b0f4c447500	
cmovl r12, rax	4c0f4ce0	
cmovl r12, r12	4d0f4ce4	
cmovl r12, qword ptr [rax]	4c0f4c20	
cmovl r12, qword ptr [r13 + r14*2]	4f0f4c647500	
cmovg rax, rax	480f4fc0	
cmovg rax, r12	490f4fc4	
cmovg rax, qword ptr [rax]	480f4f00	
cmovg rax, qword ptr [r13 + r14*2]	4b0f4f447500	
cmovg r12, rax	4c0f4fe0	
cmovg r12, r12	4d0f4fe4	
cmovg r12, qword ptr [rax]	4c0f4f20	
cmovg r12, qword ptr [r13 + r14*2]	4f0f4f647500	
cmova rax, rax	480f47c0	
cmova rax, r12	490f47c4	
cmova rax, qword ptr [rax]	480f4700	
cmova rax, qword ptr [r13 + r14*2]	4b0f47447500	
cmova r12, rax	4c0f47e0	
cmova r12, r12	4d0f47e4	
cmova r12, qword ptr [rax]	4c0f4720	
cmova r12, qword ptr [r13 + r14*2]	4f0f47647500	
cmovb rax, rax	480f42c0	
cmovb rax, r12	490f42c4	
cmovb rax, qword ptr [rax]	480f4200	
cmovb rax, qword ptr [r13 + r14*2]	4b0f42447500	
cmovb r12, rax	4c0f42e0	
cmovb r12, r12	4d0f42e4	
cmovb r12, qword ptr [rax]	4c0f4220	
cmovb r12, qword ptr [r13 + r14*2]	4f0f42647500	
jmp sym0	e900000000	1,4,rel32,sym0
jmp rax	ffe0	
jmp r12	41ffe4	
jmp qword ptr [rax]	ff20	
jmp qword ptr [r13 + r14*2]	43ff647500	
call sym0	e800000000	1,4,rel32,sym0
call rax	ffd0	
call r12	41ffd4	
call qword ptr [rax]	ff10	
call qword ptr [r13 + r14*2]	43ff547500	
je sym0	0f8400000000	2,4,rel32,sym0
jne sym0	0f8500000000	2,4,rel32,sym0
jl sym0	0f8c00000000	2,4,rel32,sym0
jg sym0	0f8f00000000	2,4,rel32,sym0
ja sym0	0f8700000000	2,4,rel32,sym0
jb sym0	0f8200000000	2,4,rel32,sym0
js sym0	0f8800000000	2,4,rel32,sym0
jo sym0	0f8000000000	2,4,rel32,sym0
movsb	a4	
movsq	48a5	
stosb	aa	
stosq	48ab	
lodsb	ac	
lodsq	48ad	
scasb	ae	
scasq	48af	
cmpsb	a6	
cmpsq	48a7	
ret	c3	
leave	c9	
nop	90	
cqo	4899	
cdqe	4898	
cwde	98	
cdq	99	
syscall	0f05	
cpuid	0fa2	
rdtsc	0f31	
pause	f390	
int3	cc	
endbr64	f30f1efa	
sahf	9e	
lahf	9f	
clc	f8	
stc	f9	
cmc	f5	
cld	fc	
std	fd	
addsd xmm1, xmm1	f20f58c9	
addsd xmm1, xmm12	f2410f58cc	
addsd xmm1, [rax]	f20f5808	
addsd xmm1, [r13 + r14*2]	f2430f584c7500	
addsd xmm12, xmm1	f2440f58e1	
addsd xmm12, xmm12	f2450f58e4	
addsd xmm12, [rax]	f2440f5820	
addsd xmm12, [r13 + r14*2]	f2470f58647500	
subsd xmm1, xmm1	f20f5cc9	
subsd xmm1, xmm12	f2410f5ccc	
subsd xmm1, [rax]	f20f5c08	
subsd xmm1, [r13 + r14*2]	f2430f5c4c7500	
subsd xmm12, xmm1	f2440f5ce1	
subsd xmm12, xmm12	f2450f5ce4	
subsd xmm12, [rax]	f2440f5c20	
subsd xmm12, [r13 + r14*2]	f2470f5c647500	
mulsd xmm1, xmm1	f20f59c9	
mulsd xmm1, xmm12	f2410f59cc	
mulsd xmm1, [rax]	f20f5908	
mulsd xmm1, [r13 + r14*2]	f2430f594c7500	
mulsd xmm12, xmm1	f2440f59e1	
mulsd xmm12, xmm12	f2450f59e4	
mulsd xmm12, [rax]	f2440f5920	
mulsd xmm12, [r13 + r14*2]	f2470f59647500	
divsd xmm1, xmm1	f20f5ec9	
divsd xmm1, xmm12	f2410f5ecc	
divsd xmm1, [rax]	f20f5e08	
divsd xmm1, [r13 + r14*2]	f2430f5e4c7500	
divsd xmm12, xmm1	f2440f5ee1	
divsd xmm12, xmm12	f2450f5ee4	
divsd xmm12, [rax]	f2440f5e20	
divsd xmm12, [r13 + r14*2]	f2470f5e647500	
minsd xmm1, xmm1	f20f5dc9	
minsd xmm1, xmm12	f2410f5dcc	
minsd xmm1, [rax]	f20f5d08	
minsd xmm1, [r13 + r14*2]	f2430f5d4c7500	
minsd xmm12, xmm1	f2440f5de1	
minsd xmm12, xmm12	f2450f5de4	
minsd xmm12, [rax]	f2440f5d20	
minsd xmm12, [r13 + r14*2]	f2470f5d647500	
maxsd xmm1, xmm1	f20f5fc9	
maxsd xmm1, xmm12	f2410f5fcc	
maxsd xmm1, [rax]	f20f5f08	
maxsd xmm1, [r13 + r14*2]	f2430f5f4c7500	
maxsd xmm12, xmm1	f2440f5fe1	
maxsd xmm12, xmm12	f2450f5fe4	
maxsd xmm12, [rax]	f2440f5f20	
maxsd xmm12, [r13 + r14*2]	f2470f5f647500	
sqrtsd xmm1, xmm1	f20f51c9	
sqrtsd xmm1, xmm12	f2410f51cc	
sqrtsd xmm1, [rax]	f20f5108	
sqrtsd xmm1, [r13 + r14*2]	f2430f514c7500	
sqrtsd xmm12, xmm1	f2440f51e1	
sqrtsd xmm12, xmm12	f2450f51e4	
sqrtsd xmm12, [rax]	f2440f5120	
sqrtsd xmm12, [r13 + r14*2]	f2470f51647500	
comisd xmm1, xmm1	660f2fc9	
comisd xmm1, xmm12	66410f2fcc	
comisd xmm1, [rax]	660f2f08	
comisd xmm1, [r13 + r14*2]	66430f2f4c7500	
comisd xmm12, xmm1	66440f2fe1	
comisd xmm12, xmm12	66450f2fe4	
comisd xmm12, [rax]	66440f2f20	
comisd xmm12, [r13 + r14*2]	66470f2f647500	
ucomisd xmm1, xmm1	660f2ec9	
ucomisd xmm1, xmm12	66410f2ecc	
ucomisd xmm1, [rax]	660f2e08	
ucomisd xmm1, [r13 + r14*2]	66430f2e4c7500	
ucomisd xmm12, xmm1	66440f2ee1	
ucomisd xmm12, xmm12	66450f2ee4	
ucomisd xmm12, [rax]	66440f2e20	
ucomisd xmm12, [r13 + r14*2]	66470f2e647500	
addss xmm1, xmm1	f30f58c9	
addss xmm1, xmm12	f3410f58cc	
addss xmm1, [rax]	f30f5808	
addss xmm1, [r13 + r14*2]	f3430f584c7500	
addss xmm12, xmm1	f3440f58e1	
addss xmm12, xmm12	f3450f58e4	
addss xmm12, [rax]	f3440f5820	
addss xmm12, [r13 + r14*2]	f3470f58647500	
subss xmm1, xmm1	f30f5cc9	
subss xmm1, xmm12	f3410f5ccc	
subss xmm1, [rax]	f30f5c08	
subss xmm1, [r13 + r14*2]	f3430f5c4c7500	
subss xmm12, xmm1	f3440f5ce1	
subss xmm12, xmm12	f3450f5ce4	
subss xmm12, [rax]	f3440f5c20	
subss xmm12, [r13 + r14*2]	f3470f5c647500	
mulss xmm1, xmm1	f30f59c9	
mulss xmm1, xmm12	f3410f59cc	
mulss xmm1, [rax]	f30f5908	
mulss xmm1, [r13 + r14*2]	f3430f594c7500	
mulss xmm12, xmm1	f3440f59e1	
mulss xmm12, xmm12	f3450f59e4	
mulss xmm12, [rax]	f3440f5920	
mulss xmm12, [r13 + r14*2]	f3470f59647500	
divss xmm1, xmm1	f30f5ec9	
divss xmm1, xmm12	f3410f5ecc	
divss xmm1, [rax]	f30f5e08	
divss xmm1, [r13 + r14*2]	f3430f5e4c7500	
divss xmm12, xmm1	f3440f5ee1	
divss xmm12, xmm12	f3450f5ee4	
divss xmm12, [rax]	f3440f5e20	
divss xmm12, [r13 + r14*2]	f3470f5e647500	
minss xmm1, xmm1	f30f5dc9	
minss xmm1, xmm12	f3410f5dcc	
minss xmm1, [rax]	f30f5d08	
minss xmm1, [r13 + r14*2]	f3430f5d4c7500	
minss xmm12, xmm1	f3440f5de1	
minss xmm12, xmm12	f3450f5de4	
minss xmm12, [rax]	f3440f5d20	
minss xmm12, [r13 + r14*2]	f3470f5d647500	
maxss xmm1, xmm1	f30f5fc9	
maxss xmm1, xmm12	f3410f5fcc	
maxss xmm1, [rax]	f30f5f08	
maxss xmm1, [r13 + r14*2]	f3430f5f4c7500	
maxss xmm12, xmm1	f3440f5fe1	
maxss xmm12, xmm12	f3450f5fe4	
maxss xmm12, [rax]	f3440f5f20	
maxss xmm12, [r13 + r14*2]	f3470f5f647500	
sqrtss xmm1, xmm1	f30f51c9	
sqrtss xmm1, xmm12	f3410f51cc	
sqrtss xmm1, [rax]	f30f5108	
sqrtss xmm1, [r13 + r14*2]	f3430f514c7500	
sqrtss xmm12, xmm1	f3440f51e1	
sqrtss xmm12, xmm12	f3450f51e4	
sqrtss xmm12, [rax]	f3440f5120	
sqrtss xmm12, [r13 + r14*2]	f3470f51647500	
comiss xmm1, xmm1	0f2fc9	
comiss xmm1, xmm12	410f2fcc	
comiss xmm1, [rax]	0f2f08	
comiss xmm1, [r13 + r14*2]	430f2f4c7500	
comiss xmm12, xmm1	440f2fe1	
comiss xmm12, xmm12	450f2fe4	
comiss xmm12, [rax]	440f2f20	
comiss xmm12, [r13 + r14*2]	470f2f647500	
ucomiss xmm1, xmm1	0f2ec9	
ucomiss xmm1, xmm12	410f2ecc	
ucomiss xmm1, [rax]	0f2e08	
ucomiss xmm1, [r13 + r14*2]	430f2e4c7500	
ucomiss xmm12, xmm1	440f2ee1	
ucomiss xmm12, xmm12	450f2ee4	
ucomiss xmm12, [rax]	440f2e20	
ucomiss xmm12, [r13 + r14*2]	470f2e647500	
addps xmm1, xmm1	0f58c9	
addps xmm1, xmm12	410f58cc	
addps xmm1, [rax]	0f5808	
addps xmm1, [r13 + r14*2]	430f584c7500	
addps xmm12, xmm1	440f58e1	
addps xmm12, xmm12	450f58e4	
addps xmm12, [rax]	440f5820	
addps xmm12, [r13 + r14*2]	470f58647500	
subps xmm1, xmm1	0f5cc9	
subps xmm1, xmm12	410f5ccc	
subps xmm1, [rax]	0f5c08	
subps xmm1, [r13 + r14*2]	430f5c4c7500	
subps xmm12, xmm1	440f5ce1	
subps xmm12, xmm12	450f5ce4	
subps xmm12, [rax]	440f5c20	
subps xmm12, [r13 + r14*2]	470f5c647500	
mulps xmm1, xmm1	0f59c9	
mulps xmm1, xmm12	410f59cc	
mulps xmm1, [rax]	0f5908	
mulps xmm1, [r13 + r14*2]	430f594c7500	
mulps xmm12, xmm1	440f59e1	
mulps xmm12, xmm12	450f59e4	
mulps xmm12, [rax]	440f5920	
mulps xmm12, [r13 + r14*2]	470f59647500	
divps xmm1, xmm1	0f5ec9	
divps xmm1, xmm12	410f5ecc	
divps xmm1, [rax]	0f5e08	
divps xmm1, [r13 + r14*2]	430f5e4c7500	
divps xmm12, xmm1	440f5ee1	
divps xmm12, xmm12	450f5ee4	
divps xmm12, [rax]	440f5e20	
divps xmm12, [r13 + r14*2]	470f5e647500	
minps xmm1, xmm1	0f5dc9	
minps xmm1, xmm12	410f5dcc	
minps xmm1, [rax]	0f5d08	
minps xmm1, [r13 + r14*2]	430f5d4c7500	
minps xmm12, xmm1	440f5de1	
minps xmm12, xmm12	450f5de4	
minps xmm12, [rax]	440f5d20	
minps xmm12, [r13 + r14*2]	470f5d647500	
maxps xmm1, xmm1	0f5fc9	
maxps xmm1, xmm12	410f5fcc	
maxps xmm1, [rax]	0f5f08	
maxps xmm1, [r13 + r14*2]	430f5f4c7500	
maxps xmm12, xmm1	440f5fe1	
maxps xmm12, xmm12	450f5fe4	
maxps xmm12, [rax]	440f5f20	
maxps xmm12, [r13 + r14*2]	470f5f647500	
andps xmm1, xmm1	0f54c9	
andps xmm1, xmm12	410f54cc	
andps xmm1, [rax]	0f5408	
andps xmm1, [r13 + r14*2]	430f544c7500	
andps xmm12, xmm1	440f54e1	
andps xmm12, xmm12	450f54e4	
andps xmm12, [rax]	440f5420	
andps xmm12, [r13 + r14*2]	470f54647500	
orps xmm1, xmm1	0f56c9	
orps xmm1, xmm12	410f56cc	
orps xmm1, [rax]	0f5608	
orps xmm1, [r13 + r14*2]	430f564c7500	
orps xmm12, xmm1	440f56e1	
orps xmm12, xmm12	450f56e4	
orps xmm12, [rax]	440f5620	
orps xmm12, [r13 + r14*2]	470f56647500	
xorps xmm1, xmm1	0f57c9	
xorps xmm1, xmm12	410f57cc	
xorps xmm1, [rax]	0f5708	
xorps xmm1, [r13 + r14*2]	430f574c7500	
xorps xmm12, xmm1	440f57e1	
xorps xmm12, xmm12	450f57e4	
xorps xmm12, [rax]	440f5720	
xorps xmm12, [r13 + r14*2]	470f57647500	
andnps xmm1, xmm1	0f55c9	
andnps xmm1, xmm12	410f55cc	
andnps xmm1, [rax]	0f5508	
andnps xmm1, [r13 + r14*2]	430f554c7500	
andnps xmm12, xmm1	440f55e1	
andnps xmm12, xmm12	450f55e4	
andnps xmm12, [rax]	440f5520	
andnps xmm12, [r13 + r14*2]	470f55647500	
sqrtps xmm1, xmm1	0f51c9	
sqrtps xmm1, xmm12	410f51cc	
sqrtps xmm1, [rax]	0f5108	
sqrtps xmm1, [r13 + r14*2]	430f514c7500	
sqrtps xmm12, xmm1	440f51e1	
sqrtps xmm12, xmm12	450f51e4	
sqrtps xmm12, [rax]	440f5120	
sqrtps xmm12, [r13 + r14*2]	470f51647500	
unpcklps xmm1, xmm1	0f14c9	
unpcklps xmm1, xmm12	410f14cc	
unpcklps xmm1, [rax]	0f1408	
unpcklps xmm1, [r13 + r14*2]	430f144c7500	
unpcklps xmm12, xmm1	440f14e1	
unpcklps xmm12, xmm12	450f14e4	
unpcklps xmm12, [rax]	440f1420	
unpcklps xmm12, [r13 + r14*2]	470f14647500	
unpckhps xmm1, xmm1	0f15c9	
unpckhps xmm1, xmm12	410f15cc	
unpckhps xmm1, [rax]	0f1508	
unpckhps xmm1, [r13 + r14*2]	430f154c7500	
unpckhps xmm12, xmm1	440f15e1	
unpckhps xmm12, xmm12	450f15e4	
unpckhps xmm12, [rax]	440f1520	
unpckhps xmm12, [r13 + r14*2]	470f15647500	
addpd xmm1, xmm1	660f58c9	
addpd xmm1, xmm12	66410f58cc	
addpd xmm1, [rax]	660f5808	
addpd xmm1, [r13 + r14*2]	66430f584c7500	
addpd xmm12, xmm1	66440f58e1	
addpd xmm12, xmm12	66450f58e4	
addpd xmm12, [rax]	66440f5820	
addpd xmm12, [r13 + r14*2]	66470f58647500	
subpd xmm1, xmm1	660f5cc9	
subpd xmm1, xmm12	66410f5ccc	
subpd xmm1, [rax]	660f5c08	
subpd xmm1, [r13 + r14*2]	66430f5c4c7500	
subpd xmm12, xmm1	66440f5ce1	
subpd xmm12, xmm12	66450f5ce4	
subpd xmm12, [rax]	66440f5c20	
subpd xmm12, [r13 + r14*2]	66470f5c647500	
mulpd xmm1, xmm1	660f59c9	
mulpd xmm1, xmm12	66410f59cc	
mulpd xmm1, [rax]	660f5908	
mulpd xmm1, [r13 + r14*2]	66430f594c7500	
mulpd xmm12, xmm1	66440f59e1	
mulpd xmm12, xmm12	66450f59e4	
mulpd xmm12, [rax]	66440f5920	
mulpd xmm12, [r13 + r14*2]	66470f59647500	
divpd xmm1, xmm1	660f5ec9	
divpd xmm1, xmm12	66410f5ecc	
divpd xmm1, [rax]	660f5e08	
divpd xmm1, [r13 + r14*2]	66430f5e4c7500	
divpd xmm12, xmm1	66440f5ee1	
divpd xmm12, xmm12	66450f5ee4	
divpd xmm12, [rax]	66440f5e20	
divpd xmm12, [r13 + r14*2]	66470f5e647500	
andpd xmm1, xmm1	660f54c9	
andpd xmm1, xmm12	66410f54cc	
andpd xmm1, [rax]	660f5408	
andpd xmm1, [r13 + r14*2]	66430f544c7500	
andpd xmm12, xmm1	66440f54e1	
andpd xmm12, xmm12	66450f54e4	
andpd xmm12, [rax]	66440f5420	
andpd xmm12, [r13 + r14*2]	66470f54647500	
orpd xmm1, xmm1	660f56c9	
orpd xmm1, xmm12	66410f56cc	
orpd xmm1, [rax]	660f5608	
orpd xmm1, [r13 + r14*2]	66430f564c7500	
orpd xmm12, xmm1	66440f56e1	
orpd xmm12, xmm12	66450f56e4	
orpd xmm12, [rax]	66440f5620	
orpd xmm12, [r13 + r14*2]	66470f56647500	
xorpd xmm1, xmm1	660f57c9	
xorpd xmm1, xmm12	66410f57cc	
xorpd xmm1, [rax]	660f5708	
xorpd xmm1, [r13 + r14*2]	66430f574c7500	
xorpd xmm12, xmm1	66440f57e1	
xorpd xmm12, xmm12	66450f57e4	
xorpd xmm12, [rax]	66440f5720	
xorpd xmm12, [r13 + r14*2]	66470f57647500	
andnpd xmm1, xmm1	660f55c9	
andnpd xmm1, xmm12	66410f55cc	
andnpd xmm1, [rax]	660f5508	
andnpd xmm1, [r13 + r14*2]	66430f554c7500	
andnpd xmm12, xmm1	66440f55e1	
andnpd xmm12, xmm12	66450f55e4	
andnpd xmm12, [rax]	66440f5520	
andnpd xmm12, [r13 + r14*2]	66470f55647500	
paddb xmm1, xmm1	660ffcc9	
paddb xmm1, xmm12	66410ffccc	
paddb xmm1, [rax]	660ffc08	
paddb xmm1, [r13 + r14*2]	66430ffc4c7500	
paddb xmm12, xmm1	66440ffce1	
paddb xmm12, xmm12	66450ffce4	
paddb xmm12, [rax]	66440ffc20	
paddb xmm12, [r13 + r14*2]	66470ffc647500	
paddw xmm1, xmm1	660ffdc9	
paddw xmm1, xmm12	66410ffdcc	
paddw xmm1, [rax]	660ffd08	
paddw xmm1, [r13 + r14*2]	66430ffd4c7500	
paddw xmm12, xmm1	66440ffde1	
paddw xmm12, xmm12	66450ffde4	
paddw xmm12, [rax]	66440ffd20	
paddw xmm12, [r13 + r14*2]	66470ffd647500	
paddd xmm1, xmm1	660ffec9	
paddd xmm1, xmm12	66410ffecc	
paddd xmm1, [rax]	660ffe08	
paddd xmm1, [r13 + r14*2]	66430ffe4c7500	
paddd xmm12, xmm1	66440ffee1	
paddd xmm12, xmm12	66450ffee4	
paddd xmm12, [rax]	66440ffe20	
paddd xmm12, [r13 + r14*2]	66470ffe647500	
paddq xmm1, xmm1	660fd4c9	
paddq xmm1, xmm12	66410fd4cc	
paddq xmm1, [rax]	660fd408	
paddq xmm1, [r13 + r14*2]	66430fd44c7500	
paddq xmm12, xmm1	66440fd4e1	
paddq xmm12, xmm12	66450fd4e4	
paddq xmm12, [rax]	66440fd420	
paddq xmm12, [r13 + r14*2]	66470fd4647500	
psubb xmm1, xmm1	660ff8c9	
psubb xmm1, xmm12	66410ff8cc	
psubb xmm1, [rax]	660ff808	
psubb xmm1, [r13 + r14*2]	66430ff84c7500	
psubb xmm12, xmm1	66440ff8e1	
psubb xmm12, xmm12	66450ff8e4	
psubb xmm12, [rax]	66440ff820	
psubb xmm12, [r13 + r14*2]	66470ff8647500	
psubw xmm1, xmm1	660ff9c9	
psubw xmm1, xmm12	66410ff9cc	
psubw xmm1, [rax]	660ff908	
psubw xmm1, [r13 + r14*2]	66430ff94c7500	
psubw xmm12, xmm1	66440ff9e1	
psubw xmm12, xmm12	66450ff9e4	
psubw xmm12, [rax]	66440ff920	
psubw xmm12, [r13 + r14*2]	66470ff9647500	
psubd xmm1, xmm1	660ffac9	
psubd xmm1, xmm12	66410ffacc	
psubd xmm1, [rax]	660ffa08	
psubd xmm1, [r13 + r14*2]	66430ffa4c7500	
psubd xmm12, xmm1	66440ffae1	
psubd xmm12, xmm12	66450ffae4	
psubd xmm12, [rax]	66440ffa20	
psubd xmm12, [r13 + r14*2]	66470ffa647500	
psubq xmm1, xmm1	660ffbc9	
psubq xmm1, xmm12	66410ffbcc	
psubq xmm1, [rax]	660ffb08	
psubq xmm1, [r13 + r14*2]	66430ffb4c7500	
psubq xmm12, xmm1	66440ffbe1	
psubq xmm12, xmm12	66450ffbe4	
psubq xmm12, [rax]	66440ffb20	
psubq xmm12, [r13 + r14*2]	66470ffb647500	
pmullw xmm1, xmm1	660fd5c9	
pmullw xmm1, xmm12	66410fd5cc	
pmullw xmm1, [rax]	660fd508	
pmullw xmm1, [r13 + r14*2]	66430fd54c7500	
pmullw xmm12, xmm1	66440fd5e1	
pmullw xmm12, xmm12	66450fd5e4	
pmullw xmm12, [rax]	66440fd520	
pmullw xmm12, [r13 + r14*2]	66470fd5647500	
pmulld xmm1, xmm1	660f3840c9	
pmulld xmm1, xmm12	66410f3840cc	
pmulld xmm1, [rax]	660f384008	
pmulld xmm1, [r13 + r14*2]	66430f38404c7500	
pmulld xmm12, xmm1	66440f3840e1	
pmulld xmm12, xmm12	66450f3840e4	
pmulld xmm12, [rax]	66440f384020	
pmulld xmm12, [r13 + r14*2]	66470f3840647500	
pand xmm1, xmm1	660fdbc9	
pand xmm1, xmm12	66410fdbcc	
pand xmm1, [rax]	660fdb08	
pand xmm1, [r13 + r14*2]	66430fdb4c7500	
pand xmm12, xmm1	66440fdbe1	
pand xmm12, xmm12	66450fdbe4	
pand xmm12, [rax]	66440fdb20	
pand xmm12, [r13 + r14*2]	66470fdb647500	
pandn xmm1, xmm1	660fdfc9	
pandn xmm1, xmm12	66410fdfcc	
pandn xmm1, [rax]	660fdf08	
pandn xmm1, [r13 + r14*2]	66430fdf4c7500	
pandn xmm12, xmm1	66440fdfe1	
pandn xmm12, xmm12	66450fdfe4	
pandn xmm12, [rax]	66440fdf20	
pandn xmm12, [r13 + r14*2]	66470fdf647500	
por xmm1, xmm1	660febc9	
por xmm1, xmm12	66410febcc	
por xmm1, [rax]	660feb08	
por xmm1, [r13 + r14*2]	66430feb4c7500	
por xmm12, xmm1	66440febe1	
por xmm12, xmm12	66450febe4	
por xmm12, [rax]	66440feb20	
por xmm12, [r13 + r14*2]	66470feb647500	
pxor xmm1, xmm1	660fefc9	
pxor xmm1, xmm12	66410fefcc	
pxor xmm1, [rax]	660fef08	
pxor xmm1, [r13 + r14*2]	66430fef4c7500	
pxor xmm12, xmm1	66440fefe1	
pxor xmm12, xmm12	66450fefe4	
pxor xmm12, [rax]	66440fef20	
pxor xmm12, [r13 + r14*2]	66470fef647500	
pcmpeqb xmm1, xmm1	660f74c9	
pcmpeqb xmm1, xmm12	66410f74cc	
pcmpeqb xmm1, [rax]	660f7408	
pcmpeqb xmm1, [r13 + r14*2]	66430f744c7500	
pcmpeqb xmm12, xmm1	66440f74e1	
pcmpeqb xmm12, xmm12	66450f74e4	
pcmpeqb xmm12, [rax]	66440f7420	
pcmpeqb xmm12, [r13 + r14*2]	66470f74647500	
pcmpeqd xmm1, xmm1	660f76c9	
pcmpeqd xmm1, xmm12	66410f76cc	
pcmpeqd xmm1, [rax]	660f7608	
pcmpeqd xmm1, [r13 + r14*2]	66430f764c7500	
pcmpeqd xmm12, xmm1	66440f76e1	
pcmpeqd xmm12, xmm12	66450f76e4	
pcmpeqd xmm12, [rax]	66440f7620	
pcmpeqd xmm12, [r13 + r14*2]	66470f76647500	
movss xmm1, xmm1	f30f10c9	
movss xmm1, xmm12	f3410f10cc	
movss xmm1, [rax]	f30f1008	
movss xmm1, [r13 + r14*2]	f3430f104c7500	
movss xmm12, xmm1	f3440f10e1	
movss xmm12, xmm12	f3450f10e4	
movss xmm12, [rax]	f3440f1020	
movss xmm12, [r13 + r14*2]	f3470f10647500	
movss xmm1, xmm1	f30f10c9	
movss xmm1, xmm12	f3410f10cc	
movss xmm12, xmm1	f3440f10e1	
movss xmm12, xmm12	f3450f10e4	
movss [rax], xmm1	f30f1108	
movss [rax], xmm12	f3440f1120	
movss [r13 + r14*2], xmm1	f3430f114c7500	
movss [r13 + r14*2], xmm12	f3470f11647500	
movsd xmm1, xmm1	f20f10c9	
